age,education-num,capital-gain,capital-loss,hours-per-week,workclass_encoded,education_encoded,marital-status_encoded,occupation_encoded,relationship_encoded,race_encoded,sex_encoded,native-country_encoded,income_encoded
29.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,7,0,4,1,39,0
32.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,12,3,4,1,39,0
35.0,15,13061.665675340768,1872.8255915863278,45,4,14,2,10,0,4,1,39,1
52.0,8,13061.665675340768,1872.8255915863278,40,4,2,4,7,1,4,1,39,0
41.0,9,1831.0,1872.8255915863278,40,4,11,4,7,3,4,0,29,0
29.0,9,13061.665675340768,1872.8255915863278,38,4,11,3,7,1,4,0,8,0
23.0,14,13061.665675340768,1872.8255915863278,36,4,12,4,10,3,4,0,39,0
31.0,7,13061.665675340768,1872.8255915863278,40,4,1,2,3,0,4,1,39,0
40.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,14,0,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,20,4,11,4,1,3,4,0,39,0
21.0,10,13061.665675340768,1872.8255915863278,10,4,15,4,14,3,4,1,39,0
37.0,13,8614.0,1872.8255915863278,40,7,9,4,1,1,4,0,39,1
49.0,15,12624.070159722352,1872.8255915863278,35,6,14,2,10,0,4,1,39,1
64.0,9,13061.665675340768,1872.8255915863278,35,2,11,2,1,5,4,0,39,0
37.0,11,13061.665675340768,1872.8255915863278,43,2,8,4,1,1,4,0,39,0
70.0,13,13061.665675340768,2377.0,12,6,9,2,3,0,4,1,39,1
22.0,6,13061.665675340768,1872.8255915863278,30,4,0,4,14,3,1,1,39,0
29.0,9,13061.665675340768,1872.8255915863278,40,5,11,2,12,0,1,1,11,0
37.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
29.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,13,1,4,1,39,0
38.0,7,13061.665675340768,1872.8255915863278,65,4,1,0,7,1,4,1,39,0
27.0,9,13061.665675340768,1872.8255915863278,50,4,11,4,3,1,4,1,39,0
58.0,13,13061.665675340768,1872.8255915863278,35,7,9,2,1,0,4,1,39,1
60.0,10,13061.665675340768,1872.8255915863278,35,2,15,2,1,5,4,0,39,0
20.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,12,1,4,1,39,0
51.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,1
37.0,5,13061.665675340768,1872.8255915863278,65,4,6,2,14,0,4,1,39,0
22.0,8,13061.665675340768,1872.8255915863278,50,7,2,4,4,1,4,1,39,1
56.0,6,13061.665675340768,1872.8255915863278,60,6,0,2,14,0,4,1,39,0
26.0,13,5178.0,1872.8255915863278,42,4,9,2,12,5,4,0,39,1
19.0,10,13061.665675340768,1872.8255915863278,25,4,15,5,12,4,4,0,39,0
37.0,11,13061.665675340768,1872.8255915863278,30,4,8,2,10,5,4,0,39,0
27.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,13,1,4,0,39,0
27.0,9,13061.665675340768,1872.8255915863278,20,4,11,4,12,3,0,1,39,0
52.0,10,13061.665675340768,1872.8255915863278,50,6,15,2,12,0,4,1,39,0
45.0,9,13061.665675340768,1872.8255915863278,40,4,11,5,7,4,2,0,39,0
28.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,3,3,0,1,39,0
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,1,1,4,0,39,0
28.0,14,13061.665675340768,1872.8255915863278,50,4,12,4,10,1,4,0,39,0
30.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,3,0,4,1,39,0
26.0,12,13061.665675340768,1872.8255915863278,8,7,7,4,1,3,2,0,39,0
55.0,14,13061.665675340768,1872.8255915863278,18,0,12,2,0,0,4,1,39,0
46.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,12,1,4,0,39,0
51.0,13,13061.665675340768,1872.8255915863278,50,4,9,2,3,0,4,1,39,0
25.0,13,13061.665675340768,1872.8255915863278,40,2,9,4,10,1,4,0,39,0
43.0,9,13061.665675340768,1872.8255915863278,40,2,11,5,8,1,4,1,39,0
19.0,9,13061.665675340768,1872.8255915863278,28,0,11,4,0,3,4,0,39,0
36.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,1,39,0
36.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,4,1,4,1,39,0
48.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,8,4,1,0,40,0
30.0,7,13061.665675340768,1872.8255915863278,40,0,1,4,0,4,4,1,39,0
24.0,13,13061.665675340768,1872.8255915863278,44,4,9,2,10,0,4,1,39,1
30.0,9,13061.665675340768,1872.8255915863278,36,4,11,0,8,4,4,0,39,0
62.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,7,0,4,1,39,0
41.0,9,13061.665675340768,1590.0,40,6,11,0,14,1,4,1,39,0
49.0,15,13061.665675340768,1872.8255915863278,85,6,14,2,10,0,4,1,39,1
36.0,9,13061.665675340768,1872.8255915863278,50,6,11,2,14,0,4,1,39,0
47.0,14,5455.0,1872.8255915863278,45,2,12,0,10,4,4,0,39,0
49.0,14,13061.665675340768,1872.8255915863278,40,7,12,0,10,1,4,0,39,0
52.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,4,1,4,1,39,0
52.0,12,13061.665675340768,1872.8255915863278,40,4,7,2,13,0,4,1,39,1
26.0,9,13061.665675340768,1872.8255915863278,53,4,11,4,1,1,4,1,39,0
51.0,9,13061.665675340768,1872.8255915863278,40,7,11,4,14,1,4,1,39,0
18.0,6,13061.665675340768,1872.8255915863278,20,4,0,4,8,3,4,1,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,6,2,4,1,39,0
46.0,9,13061.665675340768,1872.8255915863278,20,4,11,0,7,1,4,1,39,0
28.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,6,3,2,0,39,0
48.0,13,7298.0,1872.8255915863278,50,5,9,2,4,0,4,1,39,1
62.0,10,13061.665675340768,1872.8255915863278,38,4,15,2,1,5,4,0,39,1
49.0,13,4064.0,1872.8255915863278,44,4,9,2,12,0,4,1,39,0
69.0,9,13061.665675340768,1872.8255915863278,24,4,11,6,1,1,4,0,39,0
35.0,13,8614.0,1872.8255915863278,45,4,9,4,4,1,4,1,39,1
38.26489245201149,14,13061.665675340768,1872.8255915863278,40,4,12,6,3,4,1,1,35,0
24.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,10,1,4,0,39,0
29.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,3,4,0,39,0
36.0,13,13061.665675340768,1872.8255915863278,45,6,9,2,12,0,3,1,0,0
17.0,6,13061.665675340768,1872.8255915863278,40,4,0,4,5,3,4,1,39,0
27.0,9,13061.665675340768,1872.8255915863278,80,4,11,2,6,0,2,1,39,1
64.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,14,0,4,1,39,0
33.0,9,13061.665675340768,1872.8255915863278,55,6,11,4,4,1,4,1,10,0
32.0,8,13061.665675340768,1872.8255915863278,40,4,2,2,3,2,4,1,26,0
19.0,10,13061.665675340768,1872.8255915863278,20,4,15,4,8,3,4,0,39,0
42.0,7,13061.665675340768,1872.8255915863278,40,7,1,2,5,0,4,1,39,0
24.0,13,13061.665675340768,1872.8255915863278,15,4,9,4,12,3,4,0,39,0
51.0,15,3325.0,1872.8255915863278,40,2,14,4,10,1,4,1,39,0
31.0,13,3325.0,1872.8255915863278,60,4,9,4,13,1,4,1,39,0
44.0,15,13061.665675340768,1872.8255915863278,29,4,14,2,10,0,4,1,39,1
38.0,14,10520.0,1872.8255915863278,50,4,12,4,4,1,4,0,39,1
44.0,12,13061.665675340768,1872.8255915863278,56,2,7,0,11,1,4,0,39,1
38.0,9,13061.665675340768,1872.8255915863278,44,4,11,2,3,0,4,1,39,0
29.0,2,13061.665675340768,1872.8255915863278,20,4,3,4,8,1,4,1,8,0
46.0,12,13061.665675340768,1872.8255915863278,25,4,7,0,12,1,4,0,11,0
47.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,1,0,4,1,39,0
30.0,9,12624.070159722352,1872.8255915863278,40,4,11,2,14,0,4,1,39,1
37.0,9,7688.0,1872.8255915863278,35,2,11,2,11,0,4,1,39,1
27.0,13,13061.665675340768,1872.8255915863278,45,4,9,4,4,1,4,1,39,0
43.0,9,13061.665675340768,1872.8255915863278,50,4,11,0,7,4,4,0,39,0
44.0,15,13061.665675340768,1872.8255915863278,40,6,14,2,10,0,4,1,39,1
31.0,10,13061.665675340768,1872.8255915863278,60,4,15,4,4,4,4,1,39,0
34.0,13,13061.665675340768,1977.0,45,4,9,2,4,0,4,1,39,1
39.0,13,13061.665675340768,1092.0,40,4,9,4,12,3,4,1,11,0
36.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,3,4,4,0,39,0
57.0,13,3103.0,1872.8255915863278,40,4,9,2,10,0,4,1,39,1
38.26489245201149,4,13061.665675340768,1872.8255915863278,35,4,5,4,7,1,4,0,6,0
24.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,3,0,4,1,39,0
39.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,1,4,0,39,0
21.0,12,13061.665675340768,1872.8255915863278,40,4,7,4,12,3,4,1,39,0
34.0,9,13061.665675340768,1872.8255915863278,40,4,11,5,1,1,4,1,39,1
22.0,10,13061.665675340768,1872.8255915863278,32,4,15,4,12,4,4,0,39,0
36.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,1,4,4,0,39,0
61.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,12,0,4,1,39,1
67.0,5,13061.665675340768,1872.8255915863278,15,0,6,2,0,0,4,1,39,0
42.0,10,13061.665675340768,1872.8255915863278,21,4,15,5,8,4,2,0,14,0
49.0,11,13061.665675340768,1872.8255915863278,40,1,8,2,3,0,1,1,39,1
58.0,11,13061.665675340768,1872.8255915863278,40,4,8,2,3,0,4,1,39,0
37.0,10,13061.665675340768,1872.8255915863278,60,2,15,2,11,0,4,1,39,0
39.0,9,4650.0,1872.8255915863278,44,4,11,4,13,1,4,1,39,0
25.0,10,13061.665675340768,1872.8255915863278,40,4,15,5,1,2,2,0,23,0
45.0,3,13061.665675340768,1872.8255915863278,40,5,4,2,3,0,4,1,0,1
30.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,1,0,4,1,39,0
49.0,10,13061.665675340768,1872.8255915863278,35,0,15,4,0,1,4,1,39,0
36.0,9,2885.0,1872.8255915863278,40,6,11,2,3,0,4,1,39,0
23.0,9,13061.665675340768,1872.8255915863278,65,4,11,4,3,1,4,1,39,0
51.0,10,13061.665675340768,1872.8255915863278,35,4,15,2,1,5,2,0,23,0
55.0,9,13061.665675340768,1872.8255915863278,60,4,11,2,14,0,4,1,39,0
35.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,12,1,4,1,39,0
45.0,14,13061.665675340768,1872.8255915863278,40,7,12,2,1,0,4,1,19,0
36.0,13,13061.665675340768,1872.8255915863278,48,4,9,2,10,0,4,1,39,1
32.0,9,13061.665675340768,1872.8255915863278,40,2,11,2,3,0,4,1,39,0
39.0,9,13061.665675340768,1872.8255915863278,55,4,11,2,4,0,4,1,39,0
47.0,10,13061.665675340768,1872.8255915863278,40,5,15,2,3,0,4,1,39,0
49.0,10,13061.665675340768,1872.8255915863278,45,4,15,2,4,0,4,1,39,1
52.0,10,7688.0,1872.8255915863278,55,4,15,2,4,0,4,1,0,1
36.0,10,13061.665675340768,1872.8255915863278,50,4,15,2,4,0,4,1,39,1
40.0,10,13061.665675340768,1872.8255915863278,30,4,15,0,3,4,2,0,39,0
17.0,6,13061.665675340768,1872.8255915863278,6,4,0,4,8,3,4,0,39,0
18.0,9,13061.665675340768,1872.8255915863278,38,4,11,4,12,3,4,0,39,0
30.0,10,13061.665675340768,1872.8255915863278,25,5,15,2,4,5,4,0,39,0
66.0,9,13061.665675340768,1872.8255915863278,50,4,11,6,9,1,4,0,9,0
59.0,13,13061.665675340768,1872.8255915863278,50,4,9,4,3,1,4,1,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,2,11,2,1,0,2,1,39,0
50.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,5,0,4,1,39,0
28.0,15,13061.665675340768,1872.8255915863278,99,4,14,2,10,0,1,1,30,0
44.0,14,13061.665675340768,1872.8255915863278,40,2,12,2,10,5,4,0,39,1
25.0,11,13061.665675340768,1872.8255915863278,40,4,8,4,10,1,4,1,39,0
45.0,14,13061.665675340768,1872.8255915863278,50,4,12,2,4,0,4,1,39,1
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,14,1,4,1,39,0
67.0,11,13061.665675340768,1872.8255915863278,40,4,8,0,10,4,4,0,39,0
40.0,15,13061.665675340768,1872.8255915863278,45,6,14,2,10,0,4,1,39,1
52.0,9,13061.665675340768,1872.8255915863278,40,1,11,2,1,0,4,1,39,0
34.0,16,13061.665675340768,1872.8255915863278,50,4,10,4,10,1,4,1,39,1
37.0,12,13061.665675340768,1872.8255915863278,45,2,7,2,10,0,4,1,2,1
17.0,6,13061.665675340768,1872.8255915863278,4,5,0,4,8,3,4,1,39,0
25.0,11,13061.665675340768,1872.8255915863278,42,4,8,2,12,5,4,0,39,1
35.0,13,13061.665675340768,1872.8255915863278,40,2,9,0,10,1,4,1,33,0
63.0,14,13061.665675340768,1872.8255915863278,40,4,12,0,4,1,4,0,39,1
38.0,10,13061.665675340768,1872.8255915863278,40,2,15,4,1,3,0,0,39,0
33.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,1,0,4,1,20,1
51.0,14,13061.665675340768,1872.8255915863278,40,2,12,2,10,5,4,0,39,1
64.0,16,13061.665675340768,1872.8255915863278,50,7,10,2,10,0,4,1,4,1
50.0,10,13061.665675340768,1872.8255915863278,40,5,15,0,11,1,4,1,39,0
18.0,6,13061.665675340768,1872.8255915863278,56,4,0,4,14,1,4,1,39,0
67.0,14,13061.665675340768,1872.8255915863278,99,4,12,4,10,1,4,1,39,0
46.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
60.0,13,13061.665675340768,1872.8255915863278,50,6,9,2,5,0,4,1,39,0
29.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,1,4,0,39,0
30.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,8,3,2,0,39,0
56.0,16,2885.0,1872.8255915863278,40,7,10,2,10,1,1,1,3,0
29.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,6,5,4,0,26,1
37.0,13,13061.665675340768,1872.8255915863278,27,4,9,4,1,4,2,0,39,0
55.0,2,13061.665675340768,1872.8255915863278,30,4,3,0,9,4,4,0,5,0
24.0,9,13061.665675340768,1872.8255915863278,30,4,11,4,1,1,4,0,39,0
21.0,9,13061.665675340768,1872.8255915863278,35,4,11,4,3,1,4,1,26,0
46.0,13,13061.665675340768,1872.8255915863278,70,5,9,2,12,0,4,1,39,1
25.0,8,13061.665675340768,1872.8255915863278,40,4,2,2,7,2,3,1,26,0
40.0,9,13061.665675340768,1872.8255915863278,28,4,11,4,3,3,4,1,39,0
23.0,10,13061.665675340768,1872.8255915863278,40,4,15,5,12,3,4,0,39,0
43.0,10,13061.665675340768,1872.8255915863278,30,6,15,4,14,1,2,1,39,0
29.0,10,13061.665675340768,1485.0,60,6,15,2,3,0,0,1,39,1
59.0,6,13061.665675340768,1872.8255915863278,40,4,0,6,8,2,1,0,30,0
18.0,10,13061.665675340768,1872.8255915863278,35,4,15,4,8,3,2,1,0,0
28.0,9,13061.665675340768,1872.8255915863278,32,4,11,4,4,3,4,1,39,0
17.0,7,13061.665675340768,1872.8255915863278,15,4,1,4,1,3,4,0,39,0
53.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,4,1,39,1
22.0,3,13061.665675340768,1872.8255915863278,40,4,4,4,9,2,4,0,8,0
63.0,9,13061.665675340768,1872.8255915863278,40,4,11,3,3,1,4,1,39,0
32.0,14,13061.665675340768,1872.8255915863278,45,4,12,2,12,5,4,0,39,1
40.0,9,13061.665675340768,1872.8255915863278,35,2,11,4,1,4,2,0,39,0
61.0,15,13061.665675340768,1872.8255915863278,50,6,14,2,10,0,4,1,9,1
43.0,13,13061.665675340768,1872.8255915863278,50,6,9,2,4,0,1,1,30,0
20.0,10,13061.665675340768,1602.0,40,0,15,4,0,3,1,0,36,0
48.0,10,13061.665675340768,1872.8255915863278,40,6,15,0,3,1,4,1,39,0
56.0,13,13061.665675340768,1872.8255915863278,40,7,9,6,10,1,4,0,39,0
51.0,9,13061.665675340768,1872.8255915863278,40,1,11,2,1,0,4,1,39,0
34.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,3,1,4,1,39,0
44.0,10,13061.665675340768,1902.0,40,4,15,2,12,0,1,1,39,1
61.0,14,13061.665675340768,1872.8255915863278,40,4,12,2,10,0,4,1,0,1
37.0,10,13061.665675340768,1872.8255915863278,44,4,15,2,12,0,4,1,39,1
36.0,13,13061.665675340768,1977.0,40,4,9,2,4,0,4,1,39,1
34.0,10,13061.665675340768,1872.8255915863278,40,4,15,5,7,1,3,1,39,0
23.0,10,13061.665675340768,1872.8255915863278,25,4,15,4,12,3,4,0,39,0
63.0,14,13061.665675340768,1872.8255915863278,40,1,12,0,10,1,4,1,39,1
63.0,9,13061.665675340768,1872.8255915863278,11,0,11,6,0,1,2,0,39,0
47.0,14,13061.665675340768,1977.0,41,2,12,2,4,0,4,1,39,1
55.0,9,13061.665675340768,1872.8255915863278,50,5,11,0,12,4,4,0,39,1
31.0,13,13061.665675340768,1872.8255915863278,48,2,9,4,11,3,2,1,39,0
27.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,8,1,4,1,39,0
58.0,13,14084.0,1872.8255915863278,40,4,9,0,1,1,4,0,39,1
28.0,10,13061.665675340768,1872.8255915863278,48,2,15,2,11,0,4,1,39,0
52.0,4,13061.665675340768,1872.8255915863278,64,4,5,0,7,1,4,0,39,0
31.0,9,13061.665675340768,1872.8255915863278,50,1,11,2,1,0,2,1,39,0
53.0,10,13061.665675340768,1872.8255915863278,38,4,15,0,1,4,4,0,39,0
43.0,10,13061.665675340768,1872.8255915863278,50,4,15,0,13,1,4,0,39,0
43.0,9,13061.665675340768,1872.8255915863278,40,2,11,3,5,4,2,1,39,0
50.0,14,13061.665675340768,1872.8255915863278,80,5,12,0,4,1,4,1,39,1
68.0,9,13061.665675340768,1872.8255915863278,35,0,11,2,0,0,4,1,39,0
37.0,7,13061.665675340768,1872.8255915863278,40,4,1,2,8,0,4,1,39,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,7,1,4,1,39,0
22.0,7,13061.665675340768,1872.8255915863278,40,4,1,4,12,1,4,0,39,0
22.0,10,13061.665675340768,1872.8255915863278,55,4,15,2,12,0,4,1,39,0
59.0,10,15024.0,1872.8255915863278,50,4,15,2,3,0,4,1,39,1
30.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,7,0,4,1,39,0
24.0,9,13061.665675340768,1872.8255915863278,55,4,11,5,8,1,4,0,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,3,0,4,1,39,0
50.0,13,13061.665675340768,1872.8255915863278,40,2,9,0,11,1,4,1,39,1
29.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,1,0,4,1,39,0
38.26489245201149,9,1424.0,1872.8255915863278,24,4,11,2,12,0,4,1,39,0
21.0,11,13061.665675340768,1872.8255915863278,40,4,8,4,3,4,4,1,39,0
65.0,10,13061.665675340768,1872.8255915863278,24,4,15,6,8,4,4,0,39,0
43.0,9,13061.665675340768,1872.8255915863278,45,4,11,2,4,0,4,1,39,1
29.0,13,13061.665675340768,1872.8255915863278,24,4,9,2,10,5,4,0,39,0
32.0,13,13061.665675340768,1872.8255915863278,45,4,9,4,12,1,4,1,39,0
37.0,12,13061.665675340768,1872.8255915863278,65,4,7,2,4,0,4,1,39,1
49.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,3,0,4,1,39,1
44.0,13,13061.665675340768,1872.8255915863278,40,4,9,2,4,0,4,1,39,1
68.0,9,1409.0,1872.8255915863278,15,0,11,2,0,0,4,1,39,0
34.0,13,7688.0,1872.8255915863278,40,4,9,2,4,0,4,1,39,1
35.0,10,13061.665675340768,1872.8255915863278,36,4,15,2,4,0,4,1,39,0
53.0,10,13061.665675340768,1872.8255915863278,43,4,15,0,1,1,4,0,39,0
24.0,11,13061.665675340768,1872.8255915863278,50,4,8,4,12,4,1,1,35,0
31.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,1,4,4,0,39,0
25.0,10,13061.665675340768,1872.8255915863278,38,4,15,2,14,0,4,1,39,0
29.0,10,13061.665675340768,1872.8255915863278,60,4,15,4,12,1,4,1,39,0
37.0,9,13061.665675340768,1872.8255915863278,50,4,11,2,14,0,4,1,39,1
42.0,16,13061.665675340768,1872.8255915863278,45,6,10,4,10,1,4,0,39,0
30.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,0,39,0
32.0,10,13061.665675340768,1872.8255915863278,70,5,15,4,4,1,4,1,5,0
47.0,13,10520.0,1872.8255915863278,45,6,9,4,4,1,2,1,39,1
44.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,3,1,4,1,39,1
19.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,12,3,4,1,39,0
22.0,9,13061.665675340768,1872.8255915863278,48,4,11,2,4,0,4,1,39,0
51.0,5,13061.665675340768,1872.8255915863278,50,4,6,2,3,0,4,1,39,1
69.0,9,13061.665675340768,1872.8255915863278,16,4,11,2,3,0,4,1,39,0
73.0,7,13061.665675340768,1872.8255915863278,8,0,1,2,0,0,4,1,39,0
18.0,7,13061.665675340768,1872.8255915863278,20,0,1,4,0,2,4,0,39,0
33.0,9,13061.665675340768,1872.8255915863278,40,6,11,4,10,1,4,1,39,0
22.0,10,13061.665675340768,1872.8255915863278,55,2,15,4,1,1,4,0,39,0
33.0,13,13061.665675340768,1872.8255915863278,45,4,9,4,13,1,4,0,39,1
20.0,10,13061.665675340768,1872.8255915863278,40,1,15,4,1,2,4,0,39,0
28.0,10,13061.665675340768,1872.8255915863278,40,6,15,2,3,0,4,1,39,0
25.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,6,1,4,0,39,0
27.0,9,13061.665675340768,1872.8255915863278,48,4,11,4,8,1,4,1,39,0
22.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,14,3,4,1,39,0
67.0,9,13061.665675340768,1872.8255915863278,35,6,11,2,5,0,4,1,39,0
31.0,9,13061.665675340768,1872.8255915863278,40,5,11,2,4,0,4,1,39,0
36.0,10,13061.665675340768,1872.8255915863278,25,0,15,4,0,4,4,0,39,0
43.0,15,13061.665675340768,1872.8255915863278,50,1,14,2,10,0,1,1,19,1
33.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,10,1,4,0,39,0
37.0,9,13061.665675340768,1872.8255915863278,35,6,11,2,10,5,4,0,39,1
27.0,9,13061.665675340768,1872.8255915863278,60,4,11,2,14,0,2,1,39,0
36.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,14,1,4,1,39,0
33.0,12,13061.665675340768,1872.8255915863278,45,4,7,0,12,1,4,0,39,0
63.0,13,15024.0,1872.8255915863278,40,4,9,2,12,0,4,1,20,1
48.0,13,13061.665675340768,1872.8255915863278,56,4,9,0,8,4,4,0,39,1
25.0,9,13061.665675340768,1872.8255915863278,45,4,11,4,6,2,4,1,39,0
41.0,9,13061.665675340768,1872.8255915863278,10,6,11,2,8,0,4,1,39,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,8,1,4,1,39,0
23.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,1,3,2,0,39,0
33.0,9,1831.0,1872.8255915863278,40,7,11,4,8,4,2,0,39,0
30.0,14,13061.665675340768,1872.8255915863278,17,7,12,2,10,0,1,1,36,0
67.0,9,13061.665675340768,1872.8255915863278,20,6,11,6,8,1,4,0,39,0
32.0,9,13061.665675340768,1872.8255915863278,55,4,11,2,12,0,4,1,39,1
48.0,9,13061.665675340768,1872.8255915863278,60,6,11,0,3,1,4,1,39,1
51.0,9,13061.665675340768,1872.8255915863278,24,4,11,6,8,1,4,0,39,0
39.0,14,13061.665675340768,1872.8255915863278,40,4,12,4,12,1,1,1,3,0
40.0,13,13061.665675340768,1872.8255915863278,60,5,9,2,10,0,4,1,39,0
40.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,14,0,2,1,39,1
19.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,7,2,4,1,26,0
28.0,9,13061.665675340768,1872.8255915863278,36,4,11,0,6,4,4,0,39,0
47.0,13,13061.665675340768,1872.8255915863278,60,4,9,2,10,0,4,1,39,1
20.0,10,13061.665675340768,1872.8255915863278,20,4,15,4,10,1,4,0,39,0
41.0,9,914.0,1872.8255915863278,40,4,11,6,4,2,4,1,39,0
29.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,8,5,0,0,39,0
40.0,13,13061.665675340768,1872.8255915863278,50,4,9,2,4,0,4,1,39,1
61.0,9,13061.665675340768,1872.8255915863278,40,4,11,6,4,1,4,0,39,0
25.0,7,13061.665675340768,1872.8255915863278,40,4,1,4,3,1,4,1,26,0
26.0,9,13061.665675340768,1872.8255915863278,40,4,11,2,7,0,4,1,39,0
43.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,1,1,4,0,39,0
17.0,4,13061.665675340768,1872.8255915863278,45,4,5,4,3,1,4,1,39,0
43.0,14,9562.0,1872.8255915863278,40,2,12,0,10,4,2,0,39,1
73.0,9,3471.0,1872.8255915863278,40,4,11,2,7,0,4,1,9,0
46.0,10,13061.665675340768,1872.8255915863278,40,2,15,0,7,3,4,0,39,0
19.0,10,13061.665675340768,1872.8255915863278,20,4,15,4,8,3,4,1,39,0
37.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,7,1,4,1,39,0
26.0,10,13061.665675340768,1872.8255915863278,40,4,15,2,1,0,4,1,39,0
47.0,9,13061.665675340768,1876.0,40,4,11,0,12,3,4,1,39,0
47.0,14,13061.665675340768,1872.8255915863278,40,2,12,4,10,1,4,1,39,0
29.0,13,13061.665675340768,1872.8255915863278,40,4,9,4,10,1,4,1,39,0
29.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,1,1,4,0,39,0
33.0,13,13061.665675340768,1872.8255915863278,55,4,9,2,4,3,4,1,39,0
20.0,9,13061.665675340768,1872.8255915863278,40,4,11,4,14,2,4,1,39,0
28.0,6,13061.665675340768,1872.8255915863278,48,4,0,2,3,5,3,0,13,0
26.0,13,13061.665675340768,1872.8255915863278,45,4,9,4,10,1,4,1,0,0
41.0,14,13061.665675340768,1872.8255915863278,40,7,12,2,10,0,4,1,39,0
67.0,4,13061.665675340768,1872.8255915863278,40,0,5,2,0,0,4,1,39,0
43.0,13,13061.665675340768,1872.8255915863278,50,4,9,2,12,0,4,1,39,0
35.0,5,13061.665675340768,1872.8255915863278,46,4,6,2,6,0,4,1,39,0
18.0,8,13061.665675340768,1872.8255915863278,25,4,2,4,8,3,4,0,39,0
55.0,10,13061.665675340768,1872.8255915863278,40,7,15,0,1,1,4,1,39,0
44.0,9,13061.665675340768,1872.8255915863278,40,4,11,0,7,3,2,0,39,0
64.0,9,13061.665675340768,1872.8255915863278,15,4,11,6,9,1,4,0,39,0
34.0,11,13061.665675340768,1872.8255915863278,75,6,8,2,3,0,4,1,39,0
38.0,10,13061.665675340768,1872.8255915863278,60,4,15,2,12,0,4,1,39,1
21.0,10,13061.665675340768,1872.8255915863278,40,4,15,4,14,3,2,1,39,0
37.0,2,13061.665675340768,1872.8255915863278,53,4,3,2,8,0,4,1,26,0
39.0,10,13061.665675340768,1872.8255915863278,40,4,15,0,12,4,4,0,39,0
